,Geographic Area,City,Median Income
7253,IL,Summit village,42070.0
7254,IL,Sumner city,33125.0
7255,IL,Sun River Terrace village,23906.0
7256,IL,Swansea village,68078.0
7257,IL,Sycamore city,64080.0
7258,IL,Symerton village,56250.0
7259,IL,Table Grove village,48571.0
7260,IL,Tallula village,58333.0
7261,IL,Tamaroa village,36761.0
7262,IL,Tamms village,23333.0
7263,IL,Tampico village,36061.0
7264,IL,Taylor Springs village,40208.0
7265,IL,Taylorville city,42480.0
7266,IL,Tennessee village,48906.0
7267,IL,Teutopolis village,68750.0
7268,IL,Thawville village,50625.0
7269,IL,Thayer village,51429.0
7270,IL,Thebes village,21875.0
7271,IL,The Galena Territory CDP,92721.0
7272,IL,Third Lake village,109375.0
7273,IL,Thomasboro village,46912.0
7274,IL,Thompsonville village,35795.0
7275,IL,Thomson village,56250.0
7276,IL,Thornton village,45650.0
7277,IL,Tilden village,36513.0
7278,IL,Tilton village,42361.0
7279,IL,Timberlane village,120625.0
7280,IL,Time village,35938.0
7281,IL,Tinley Park village,74215.0
7282,IL,Tiskilwa village,46500.0
7283,IL,Toledo village,36450.0
7284,IL,Tolono village,66635.0
7285,IL,Toluca city,46250.0
7286,IL,Tonica village,49327.0
7287,IL,Topeka village,51250.0
7288,IL,Toulon city,42875.0
7289,IL,Tovey village,38452.0
7290,IL,Towanda village,52813.0
7291,IL,Tower Hill village,44028.0
7292,IL,Tower Lakes village,152917.0
7293,IL,Tremont village,52647.0
7294,IL,Trenton city,63621.0
7295,IL,Trout Valley village,148750.0
7296,IL,Troy city,69137.0
7297,IL,Troy Grove village,54286.0
7298,IL,Tuscola city,49734.0
7299,IL,Twin Grove CDP,102554.0
7300,IL,Ullin village,20781.0
7301,IL,Union village,64688.0
7302,IL,Union Hill village,111875.0
7303,IL,University Park village,45062.0
7304,IL,Urbana city,32105.0
7305,IL,Ursa village,42778.0
7306,IL,Valier village,38000.0
7307,IL,Valley City village,54052.70614359734
7308,IL,Valmeyer village,74554.0
7309,IL,Vandalia city,42194.0
7310,IL,Varna village,46000.0
7311,IL,Venedy village,56250.0
7312,IL,Venetian Village CDP,64663.0
7313,IL,Venice city,20505.0
7314,IL,Vergennes village,35536.0
7315,IL,Vermilion village,30833.0
7316,IL,Vermont village,47000.0
7317,IL,Vernon village,29375.0
7318,IL,Vernon Hills village,92201.0
7319,IL,Verona village,62188.0
7320,IL,Versailles village,52847.0
7321,IL,Victoria village,44000.0
7322,IL,Vienna city,33438.0
7323,IL,Villa Grove city,42500.0
7324,IL,Villa Park village,70176.0
7325,IL,Viola village,58088.0
7326,IL,Virden city,43617.0
7327,IL,Virgil village,95750.0
7328,IL,Virginia city,46375.0
7329,IL,Volo village,90131.0
7330,IL,Wadsworth village,87303.0
7331,IL,Waggoner village,30000.0
7332,IL,Walnut village,50714.0
7333,IL,Walnut Hill village,28750.0
7334,IL,Walshville village,41250.0
7335,IL,Waltonville village,40000.0
7336,IL,Wamac city,29188.0
7337,IL,Wapella village,47500.0
7338,IL,Warren village,47266.0
7339,IL,Warrensburg village,58500.0
7340,IL,Warrenville city,75517.0
7341,IL,Warsaw city,46827.0
7342,IL,Washburn village,46917.0
7343,IL,Washington city,71964.0
7344,IL,Washington Park village,26136.0
7345,IL,Wataga village,46250.0
7346,IL,Waterloo city,73765.0
7347,IL,Waterman village,66172.0
7348,IL,Watseka city,36511.0
7349,IL,Watson village,43438.0
7350,IL,Wauconda village,74646.0
7351,IL,Waukegan city,45845.0
7352,IL,Waverly city,47375.0
7353,IL,Wayne village,145074.0
7354,IL,Wayne City village,45707.0
7355,IL,Waynesville village,60375.0
7356,IL,Weldon village,41750.0
7357,IL,Wellington village,44167.0
7358,IL,Wenona city,50972.0
7359,IL,Wenonah village,77813.0
7360,IL,West Brooklyn village,57813.0
7361,IL,Westchester village,71479.0
7362,IL,West Chicago city,69071.0
7363,IL,West City village,33462.0
7364,IL,West Dundee village,79250.0
7365,IL,Western Springs village,141607.0
7366,IL,Westervelt CDP,31389.0
7367,IL,Westfield village,43333.0
7368,IL,West Frankfort city,33784.0
7369,IL,Westmont village,55767.0
7370,IL,West Peoria city,42500.0
7371,IL,West Point village,41696.0
7372,IL,West Salem village,43897.0
7373,IL,West Union CDP,46146.0
7374,IL,Westville village,41831.0
7375,IL,West York CDP,40481.0
7376,IL,Wheaton city,85705.0
7377,IL,Wheeler village,39583.0
7378,IL,Wheeling village,56110.0
7379,IL,Whiteash CDP,43438.0
7380,IL,White City village,39375.0
7381,IL,White Hall city,35833.0
7382,IL,White Heath CDP,41250.0
7383,IL,Williamsfield village,50625.0
7384,IL,Williamson village,35000.0
7385,IL,Williamsville village,84342.0
7386,IL,Willisville village,26250.0
7387,IL,Willowbrook village,66163.0
7388,IL,Willowbrook CDP,64650.0
7389,IL,Willow Hill village,30865.0
7390,IL,Willow Springs village,77770.0
7391,IL,Wilmette village,132110.0
7392,IL,Wilmington village,35625.0
7393,IL,Wilmington city,56007.0
7394,IL,Wilsonville village,28810.0
7395,IL,Winchester city,41250.0
7396,IL,Windsor village,54583.0
7397,IL,Windsor city,38403.0
7398,IL,Winfield village,91409.0
7399,IL,Winnebago village,70417.0
7400,IL,Winnetka village,211773.0
7401,IL,Winslow village,40750.0
7402,IL,Winthrop Harbor village,77837.0
7403,IL,Witt city,43472.0
7404,IL,Wonder Lake village,72150.0
7405,IL,Wood Dale city,62964.0
7406,IL,Woodhull village,57188.0
7407,IL,Woodland village,41923.0
7408,IL,Woodlawn village,51250.0
7409,IL,Woodridge village,77182.0
7410,IL,Wood River city,41349.0
7411,IL,Woodson village,53438.0
7412,IL,Woodstock city,56355.0
7413,IL,Worden village,53945.0
7414,IL,Worth village,55702.0
7415,IL,Wyanet village,40917.0
7416,IL,Wyoming city,39850.0
7417,IL,Xenia village,40625.0
7418,IL,Yale village,48250.0
7419,IL,Yates City village,52188.0
7420,IL,Yorkville city,89850.0
7421,IL,Zeigler city,34036.0
7422,IL,Zion city,46313.0
7423,IN,Aberdeen CDP,105550.0
7424,IN,Advance town,50625.0
7425,IN,Akron town,39531.0
7426,IN,Alamo town,47713.01078582434
7427,IN,Albany town,45813.0
7428,IN,Albion town,44097.0
7429,IN,Alexandria city,39241.0
7430,IN,Alfordsville town,33750.0
7431,IN,Alton town,30000.0
7432,IN,Altona town,36875.0
7433,IN,Ambia town,35208.0
7434,IN,Amboy town,38000.0
7435,IN,Americus CDP,63558.0
7436,IN,Amo town,52500.0
7437,IN,Anderson city,33644.0
7438,IN,Andrews town,30417.0
7439,IN,Angola city,40107.0
7440,IN,Arcadia town,41853.0
7441,IN,Argos town,43672.0
7442,IN,Arlington CDP,47713.01078582434
7443,IN,Ashley town,38857.0
7444,IN,Atlanta town,45893.0
7445,IN,Attica city,37019.0
7446,IN,Auburn city,44889.0
7447,IN,Aurora city,37429.0
7448,IN,Austin city,34313.0
7449,IN,Avilla town,48807.0
7450,IN,Avoca CDP,85417.0
7451,IN,Avon town,91393.0
7452,IN,Bainbridge town,50781.0
7453,IN,Bargersville town,70833.0
7454,IN,Bass Lake CDP,44375.0
7455,IN,Batesville city,54464.0
7456,IN,Battle Ground town,73750.0
7457,IN,Bedford city,37706.0
7458,IN,Beech Grove city,36487.0
7459,IN,Berne city,44737.0
7460,IN,Bethany town,41250.0
7461,IN,Beverly Shores town,72500.0
7462,IN,Bicknell city,26979.0
7463,IN,Birdseye town,31563.0
7464,IN,Blanford CDP,47713.01078582434
7465,IN,Bloomfield town,37500.0
7466,IN,Bloomingdale town,47500.0
7467,IN,Bloomington city,30019.0
7468,IN,Blountsville town,37639.0
7469,IN,Bluffton city,40692.0
7470,IN,Boonville city,42955.0
7471,IN,Borden town,52614.0
7472,IN,Boston town,47713.01078582434
7473,IN,Boswell town,39375.0
7474,IN,Bourbon town,39107.0
7475,IN,Brazil city,28797.0
7476,IN,Bremen town,45341.0
7477,IN,Bright CDP,65278.0
7478,IN,Bristol town,46750.0
7479,IN,Brook town,41827.0
7480,IN,Brooklyn town,52417.0
7481,IN,Brooksburg town,47713.01078582434
7482,IN,Brookston town,44453.0
7483,IN,Brookville town,38333.0
7484,IN,Brownsburg town,65651.0
7485,IN,Brownstown town,38565.0
7486,IN,Bruceville town,52054.0
7487,IN,Bryant town,40625.0
7488,IN,Buck Creek CDP,47713.01078582434
7489,IN,Buffalo CDP,49943.0
7490,IN,Bunker Hill town,34583.0
7491,IN,Burket town,40938.0
7492,IN,Burlington town,51875.0
7493,IN,Burnettsville town,41161.0
7494,IN,Burns City CDP,95114.0
7495,IN,Burns Harbor town,70750.0
7496,IN,Butler city,37277.0
7497,IN,Butlerville CDP,47713.01078582434
7498,IN,Cadiz town,34583.0
7499,IN,Cambridge City town,34735.0
7500,IN,Camden town,42292.0
7501,IN,Campbellsburg town,27708.0
7502,IN,Canaan CDP,47713.01078582434
7503,IN,Cannelburg town,59167.0
7504,IN,Cannelton city,25457.0
7505,IN,Carbon town,38750.0
7506,IN,Carlisle town,46944.0
7507,IN,Carmel city,106433.0
7508,IN,Carthage town,36382.0
7509,IN,Cayuga town,46518.0
7510,IN,Cedar Grove town,50000.0
7511,IN,Cedar Lake town,61651.0
7512,IN,Center Point town,42500.0
7513,IN,Centerville town,45433.0
7514,IN,Chalmers town,53750.0
7515,IN,Chandler town,47889.0
7516,IN,Charlestown city,43684.0
7517,IN,Chesterfield town,39671.0
7518,IN,Chesterton town,71892.0
7519,IN,Chrisney town,45536.0
7520,IN,Churubusco town,47262.0
7521,IN,Cicero town,63460.0
7522,IN,Clarksburg CDP,43103.0
7523,IN,Clarks Hill town,41000.0
7524,IN,Clarksville town,41829.0
7525,IN,Clay City town,34500.0
7526,IN,Claypool town,38929.0
7527,IN,Clayton town,50764.0
7528,IN,Clear Lake town,71458.0
7529,IN,Clermont town,58846.0
7530,IN,Clifford town,40938.0
7531,IN,Clinton city,37888.0
7532,IN,Cloverdale town,43421.0
7533,IN,Coalmont CDP,47713.01078582434
7534,IN,Coatesville town,41500.0
7535,IN,Colburn CDP,41417.0
7536,IN,Colfax town,41923.0
7537,IN,Collegeville CDP,47713.01078582434
7538,IN,Columbia City city,42590.0
7539,IN,Columbus city,56816.0
7540,IN,Connersville city,32190.0
7541,IN,Converse town,37159.0
7542,IN,Cordry Sweetwater Lakes CDP,52128.0
7543,IN,Corunna town,34286.0
7544,IN,Corydon town,32044.0
7545,IN,Country Club Heights town,116000.0
7546,IN,Country Squire Lakes CDP,31156.0
7547,IN,Covington city,49455.0
7548,IN,Crandall town,32500.0
7549,IN,Crane town,34583.0
7550,IN,Crawfordsville city,33943.0
7551,IN,Cromwell town,31528.0
7552,IN,Crothersville town,40000.0
7553,IN,Crown Point city,63754.0
7554,IN,Crows Nest town,191458.0
7555,IN,Culver town,44167.0
7556,IN,Cumberland town,50117.0
7557,IN,Cynthiana town,50000.0
7558,IN,Dale town,42000.0
7559,IN,Daleville town,42500.0
7560,IN,Dana town,41058.0
7561,IN,Danville town,53947.0
7562,IN,Darlington town,43500.0
7563,IN,Darmstadt town,88352.0
7564,IN,Dayton town,58750.0
7565,IN,Decatur city,39808.0
7566,IN,Decker town,41750.0
7567,IN,Delphi city,36850.0
7568,IN,De Motte town,45917.0
7569,IN,Denver town,49514.0
7570,IN,Deputy CDP,47713.01078582434
7571,IN,Dillsboro town,39440.0
7572,IN,Dover Hill CDP,47713.01078582434
7573,IN,Dresser CDP,47713.01078582434
7574,IN,Dublin town,33409.0
7575,IN,Dubois CDP,34458.0
7576,IN,Dugger town,51115.0
7577,IN,Dune Acres town,143125.0
7578,IN,Dunkirk city,30492.0
7579,IN,Dunlap CDP,63750.0
7580,IN,Dunreith town,45417.0
7581,IN,Dupont town,49000.0
7582,IN,Dyer town,79708.0
7583,IN,Earl Park town,44688.0
7584,IN,East Chicago city,26486.0
7585,IN,East Enterprise CDP,28576.0
7586,IN,East Germantown town,30714.0
7587,IN,Eaton town,40083.0
7588,IN,Economy town,34219.0
7589,IN,Edgewood town,58785.0
7590,IN,Edinburgh town,38571.0
7591,IN,Edwardsport town,45417.0
7592,IN,Elberfeld town,52115.0
7593,IN,Elizabeth town,45500.0
7594,IN,Elizabethtown town,40357.0
7595,IN,Elkhart city,35371.0
7596,IN,Ellettsville town,49479.0
7597,IN,Elnora town,33750.0
7598,IN,Elwood city,36282.0
7599,IN,Emison CDP,47713.01078582434
7600,IN,English town,17438.0
7601,IN,Etna Green town,47708.0
7602,IN,Evansville city,35785.0
7603,IN,Fairland town,60313.0
7604,IN,Fairmount town,38125.0
7605,IN,Fairview Park town,46250.0
7606,IN,Farmersburg town,44688.0
7607,IN,Farmland town,36364.0
7608,IN,Ferdinand town,55263.0
7609,IN,Fillmore town,46111.0
7610,IN,Fishers town,95487.0
7611,IN,Fish Lake CDP,50313.0
7612,IN,Flora town,37222.0
7613,IN,Florence CDP,14189.0
7614,IN,Fontanet CDP,96042.0
7615,IN,Fort Branch town,46466.0
7616,IN,Fortville town,43750.0
7617,IN,Fort Wayne city,43774.0
7618,IN,Fountain City town,38611.0
7619,IN,Fowler town,42241.0
7620,IN,Fowlerton town,34375.0
7621,IN,Francesville town,48281.0
7622,IN,Francisco town,37946.0
7623,IN,Frankfort city,38801.0
7624,IN,Franklin city,51033.0
7625,IN,Frankton town,46810.0
7626,IN,Fredericksburg CDP,17500.0
7627,IN,Freelandville CDP,71098.0
7628,IN,Freetown CDP,47713.01078582434
7629,IN,Fremont town,41287.0
7630,IN,French Lick town,28603.0
7631,IN,Fulton town,47143.0
7632,IN,Galena CDP,72000.0
7633,IN,Galveston town,47593.0
7634,IN,Garrett city,41607.0
7635,IN,Gary city,28020.0
7636,IN,Gas City city,41979.0
7637,IN,Gaston town,40240.0
7638,IN,Geneva town,35313.0
7639,IN,Gentryville town,45972.0
7640,IN,Georgetown town,69167.0
7641,IN,Glenwood town,46786.0
7642,IN,Goodland town,47083.0
7643,IN,Goshen city,41117.0
7644,IN,Gosport town,38977.0
7645,IN,Grabill town,45474.0
7646,IN,Grandview town,36750.0
7647,IN,Granger CDP,92537.0
7648,IN,Greencastle city,45315.0
7649,IN,Greendale city,58281.0
7650,IN,Greenfield city,53459.0
7651,IN,Greensboro town,30000.0
7652,IN,Greensburg city,44744.0
7653,IN,Greens Fork town,41771.0
7654,IN,Greentown town,43011.0
7655,IN,Greenville town,59545.0
7656,IN,Greenwood city,54176.0
7657,IN,Griffin town,42500.0
7658,IN,Griffith town,55490.0
7659,IN,Grissom AFB CDP,40746.0
7660,IN,Hagerstown town,43424.0
7661,IN,Hamilton town,48558.0
7662,IN,Hamlet town,47308.0
7663,IN,Hammond city,39576.0
7664,IN,Hanna CDP,59722.0
7665,IN,Hanover town,40758.0
7666,IN,Hardinsburg town,40000.0
7667,IN,Harlan CDP,64188.0
7668,IN,Harmony town,41853.0
7669,IN,Harrodsburg CDP,51964.0
7670,IN,Hartford City city,37934.0
7671,IN,Hartsville town,43594.0
7672,IN,Hatfield CDP,50563.0
7673,IN,Haubstadt town,62000.0
7674,IN,Hayden CDP,53889.0
7675,IN,Hazleton town,45769.0
7676,IN,Hebron town,47880.0
7677,IN,Henryville CDP,55962.0
7678,IN,Herbst CDP,47713.01078582434
7679,IN,Heritage Lake CDP,62188.0
7680,IN,Hidden Valley CDP,80667.0
7681,IN,Highland town,61806.0
7682,IN,Highland CDP,66188.0
7683,IN,Hillsboro town,35096.0
7684,IN,Hoagland CDP,42500.0
7685,IN,Hobart city,58246.0
7686,IN,Holland town,43594.0
7687,IN,Holton town,36786.0
7688,IN,Homecroft town,73750.0
7689,IN,Hope town,41779.0
7690,IN,Howe CDP,33378.0
7691,IN,Hudson town,43214.0
7692,IN,Hudson Lake CDP,46905.0
7693,IN,Huntertown town,70236.0
7694,IN,Huntingburg city,41578.0
7695,IN,Huntington city,38018.0
7696,IN,Hymera town,37386.0
7697,IN,Idaville CDP,56071.0
7698,IN,Indianapolis city (balance),41987.0
7699,IN,Indian Village town,60000.0
7700,IN,Ingalls town,49653.0
7701,IN,Jalapa CDP,76500.0
7702,IN,Jamestown town,53125.0
7703,IN,Jasonville city,29109.0
7704,IN,Jasper city,53044.0
7705,IN,Jeffersonville city,50990.0
7706,IN,Jonesboro city,32857.0
7707,IN,Jonesville town,52500.0
7708,IN,Kempton town,47292.0
7709,IN,Kendallville city,39799.0
7710,IN,Kennard town,36563.0
7711,IN,Kent CDP,47713.01078582434
7712,IN,Kentland town,42286.0
7713,IN,Kewanna town,30391.0
7714,IN,Kimmell CDP,43750.0
7715,IN,Kingman town,41806.0
7716,IN,Kingsbury town,67813.0
7717,IN,Kingsford Heights town,35417.0
7718,IN,Kirklin town,43393.0
7719,IN,Knightstown town,36920.0
7720,IN,Knightsville town,52083.0
7721,IN,Knox city,33125.0
7722,IN,Kokomo city,37623.0
7723,IN,Koontz Lake CDP,49083.0
7724,IN,Kouts town,59444.0
7725,IN,Laconia town,68286.0
7726,IN,La Crosse town,45625.0
7727,IN,Ladoga town,49583.0
7728,IN,Lafayette city,40419.0
7729,IN,La Fontaine town,40089.0
7730,IN,Lagrange town,40833.0
7731,IN,Lagro town,30000.0
7732,IN,Lake Dalecarlia CDP,57212.0
7733,IN,Lake Holiday CDP,73152.0
7734,IN,Lake Santee CDP,91577.0
7735,IN,Lakes of the Four Seasons CDP,91472.0
7736,IN,Lake Station city,39309.0
7737,IN,Laketon CDP,35357.0
7738,IN,Lake Village CDP,38417.0
7739,IN,Lakeville town,40625.0
7740,IN,Landess CDP,47713.01078582434
7741,IN,Lanesville town,48672.0
7742,IN,La Paz town,45500.0
7743,IN,Lapel town,44028.0
7744,IN,La Porte city,34900.0
7745,IN,Larwill town,34375.0
7746,IN,Laurel town,21818.0
7747,IN,Lawrence city,48731.0
7748,IN,Lawrenceburg city,38428.0
7749,IN,Leavenworth town,37708.0
7750,IN,Lebanon city,45424.0
7751,IN,Leesburg town,52000.0
7752,IN,Leo-Cedarville town,76538.0
7753,IN,Lewisville town,34063.0
7754,IN,Liberty town,38173.0
7755,IN,Ligonier city,38953.0
7756,IN,Linden town,46250.0
7757,IN,Linton city,36433.0
7758,IN,Little York town,44063.0
7759,IN,Livonia town,46250.0
7760,IN,Lizton town,49375.0
7761,IN,Logansport city,32982.0
7762,IN,Long Beach town,77250.0
7763,IN,Loogootee city,39070.0
7764,IN,Losantville town,30938.0
7765,IN,Lowell town,62403.0
7766,IN,Lynn town,37031.0
7767,IN,Lynnville town,57639.0
7768,IN,Lyons town,43274.0
7769,IN,McCordsville town,83479.0
7770,IN,Mackey town,31750.0
7771,IN,Macy town,35833.0
7772,IN,Madison city,46153.0
7773,IN,Manilla CDP,78214.0
7774,IN,Marengo town,23929.0
7775,IN,Marion city,32716.0
7776,IN,Markle town,48409.0
7777,IN,Markleville town,46875.0
7778,IN,Marshall town,41607.0
7779,IN,Martinsville city,36403.0
7780,IN,Matthews town,33125.0
7781,IN,Mauckport town,33393.0
7782,IN,Mecca town,35000.0
7783,IN,Medaryville town,33214.0
7784,IN,Medora town,28333.0
7785,IN,Mellott town,28333.0
7786,IN,Melody Hill CDP,75436.0
7787,IN,Memphis CDP,49243.0
7788,IN,Mentone town,43482.0
7789,IN,Meridian Hills town,119830.0
7790,IN,Merom town,30000.0
7791,IN,Merrillville town,52810.0
7792,IN,Metamora CDP,23750.0
7793,IN,Mexico CDP,49397.0
7794,IN,Michiana Shores town,76875.0
7795,IN,Michigan City city,35503.0
7796,IN,Michigantown town,50833.0
7797,IN,Middlebury town,57091.0
7798,IN,Middletown town,37238.0
7799,IN,Mier CDP,60500.0
7800,IN,Milan town,49737.0
7801,IN,Milford town,38598.0
7802,IN,Millersburg town,45789.0
7803,IN,Millhousen town,73438.0
7804,IN,Milltown town,30586.0
7805,IN,Milroy CDP,39406.0
7806,IN,Milton town,45000.0
7807,IN,Mishawaka city,38143.0
7808,IN,Mitchell city,34576.0
7809,IN,Modoc town,40833.0
7810,IN,Monon town,35542.0
7811,IN,Monroe town,48750.0
7812,IN,Monroe City town,61364.0
7813,IN,Monroeville town,42632.0
7814,IN,Monrovia town,59750.0
7815,IN,Monterey town,50938.0
7816,IN,Montezuma town,36136.0
7817,IN,Montgomery town,41250.0
7818,IN,Monticello city,36330.0
7819,IN,Montmorenci CDP,85179.0
7820,IN,Montpelier city,33447.0
7821,IN,Mooreland town,32250.0
7822,IN,Moores Hill town,42875.0
7823,IN,Mooresville town,51008.0
7824,IN,Morgantown town,37009.0
7825,IN,Morocco town,43359.0
7826,IN,Morristown town,46875.0
7827,IN,Mount Auburn town,42500.0
7828,IN,Mount Ayr town,35625.0
7829,IN,Mount Carmel town,36042.0
7830,IN,Mount Etna town,44000.0
7831,IN,Mount Summit town,50625.0
7832,IN,Mount Vernon city,46422.0
7833,IN,Mulberry town,47500.0
7834,IN,Muncie city,31044.0
7835,IN,Munster town,70503.0
7836,IN,Napoleon town,37500.0
7837,IN,Nappanee city,48918.0
7838,IN,Nashville town,39280.0
7839,IN,New Albany city,40413.0
7840,IN,New Amsterdam town,83750.0
7841,IN,Newberry town,43750.0
7842,IN,Newburgh town,50089.0
7843,IN,New Carlisle town,53684.0
7844,IN,New Castle city,32840.0
7845,IN,New Chicago town,38879.0
7846,IN,New Goshen CDP,65897.0
7847,IN,New Harmony town,48036.0
7848,IN,New Haven city,46560.0
7849,IN,New Market town,56250.0
7850,IN,New Middletown town,61250.0
7851,IN,New Palestine town,65947.0
7852,IN,New Paris CDP,36567.0
7853,IN,New Pekin town,32283.0
7854,IN,New Point town,41389.0
7855,IN,Newport town,47625.0
7856,IN,New Richmond town,51250.0
7857,IN,New Ross town,52083.0
7858,IN,New Salisbury CDP,49667.0
7859,IN,Newtown town,58125.0
7860,IN,New Trenton CDP,57944.0
7861,IN,New Washington CDP,70227.0
7862,IN,New Whiteland town,53844.0
7863,IN,Noblesville city,69841.0
7864,IN,North Crows Nest town,47713.01078582434
